transaction_id,user_id,transaction_amount,transaction_type,transaction_time,location,is_foreign_transaction,device_type,is_new_device,is_new_location,account_age_days,avg_transaction_amount,transactions_last_24h,failed_logins_24h,time_since_last_txn,txn_hour,is_weekend,is_fraud
T0029762,U3992,7244.21,UPI,19-12-2024 12:32,Delhi,0,Tablet,1,0,123,5781.09,2,0,556,12,0,0
T0024391,U3452,2254.74,ATM Withdrawal,04-09-2024 02:23,Delhi,0,Mobile,0,0,1168,1807.84,2,0,1425,2,0,0
T0057210,U6722,2902.61,RTGS,02-02-2024 10:59,Delhi,0,Mobile,0,0,263,2703.07,1,0,27,10,0,0
T0077857,U8781,4969.53,POS,25-01-2024 06:01,Hyderabad,0,Mobile,0,0,233,4523.64,2,0,424,6,0,0
T0059486,U6943,2986.11,UPI,11-01-2024 16:27,Hyderabad,0,Mobile,0,0,3578,4116.07,3,0,278,16,0,0
T0029844,U4001,320.7811534,NEFT,21-12-2024 08:30,Chennai,0,Mobile,0,1,2473,3229.58,6,0,987,8,1,1
T0059177,U6911,5568.45,UPI,02-04-2024 23:29,Delhi,0,Mobile,0,0,1253,5232.33,3,0,423,23,0,0
T0063320,U7328,3231.6,RTGS,04-10-2024 04:45,Mumbai,0,Mobile,0,0,3467,2099.53,1,1,148,4,0,0
T0046090,U5592,1998.92,POS,17-11-2024 16:52,Delhi,0,Mobile,0,0,3235,2785.76,3,0,965,16,1,0
T0017654,U2773,2805.6,ATM Withdrawal,19-02-2024 07:51,Delhi,0,Mobile,0,0,3011,4485.37,2,0,480,7,0,0
T0016741,U2682,1935.7,RTGS,02-09-2024 01:53,Hyderabad,0,Desktop,0,1,731,3355.7,1,1,494,1,0,0
T0060246,U7021,710.4,IMPS,06-12-2024 22:58,Chennai,0,Tablet,0,0,693,2374.64,1,0,1102,22,0,0
T0065107,U7509,2586.3,ATM Withdrawal,28-08-2024 13:24,Bangalore,0,Mobile,0,0,3627,1738.78,3,0,1203,13,0,0
T0008963,U1901,5326.31,IMPS,06-06-2024 19:37,Kolkata,0,Desktop,0,0,2286,4790.47,1,0,1225,19,0,0
T0070153,U8021,3218.75,IMPS,28-03-2024 19:34,Kolkata,0,Tablet,0,0,2301,3686.32,2,1,1257,19,0,0
T0010528,U2059,4418.01,NEFT,22-12-2024 07:24,Delhi,0,Mobile,0,0,1123,3575.09,0,1,295,7,1,0
T0048995,U5894,5183.72,UPI,07-04-2024 04:24,Mumbai,0,Tablet,0,0,2807,3471.37,1,0,1215,4,1,0
T0011207,U2126,6514.04,UPI,09-07-2024 05:14,Kolkata,0,Mobile,1,0,2530,3089.04,1,0,398,5,0,1
T0020304,U3042,7268.55,RTGS,05-07-2024 07:12,Chennai,1,Mobile,1,1,2089,4856.17,0,0,36,7,0,1
T0065645,U7560,2071.98,NEFT,22-02-2024 20:05,Hyderabad,0,Tablet,1,1,2520,3466.83,2,0,280,20,0,0
T0082688,U9252,5375.94,NEFT,24-02-2024 19:31,Bangalore,0,Mobile,1,0,331,4073.18,2,0,896,1,0,1
T0003868,U1395,2183.18,IMPS,29-08-2024 08:16,Delhi,0,Mobile,0,0,1538,3074.37,2,0,808,8,0,0
T0008844,U1890,4024.8,UPI,18-05-2024 03:59,Bangalore,1,Mobile,0,0,1352,3542.54,1,0,520,3,1,0
T0019374,U2946,3203.25,POS,24-01-2024 05:45,Bangalore,0,Mobile,0,0,2969,3416.27,0,0,687,5,0,0
T0060045,U7001,2434.12,ATM Withdrawal,12-06-2024 01:58,Chennai,0,Mobile,0,0,1452,3507.85,3,0,1012,1,0,0
T0070456,U8051,3187.13,UPI,08-04-2024 16:49,Delhi,1,Tablet,0,0,2519,2736.45,2,0,86,16,0,0
T0046920,U5679,2911.25,IMPS,05-01-2024 04:22,Chennai,0,Desktop,0,0,917,3629.56,2,1,1017,4,0,0
T0094467,U10417,2591.88,POS,13-06-2024 16:28,Mumbai,0,Mobile,0,0,2647,3146.17,5,0,886,16,0,0
T0033087,U4320,6233.11,UPI,25-06-2024 01:53,Hyderabad,0,Desktop,0,0,3610,5056.25,6,0,318,1,0,0
T0036976,U4706,7104.08,IMPS,29-12-2024 00:44,Bangalore,0,Mobile,1,0,2470,3989.64,1,1,475,0,1,1
T0078526,U8846,1431.71,POS,24-07-2024 00:45,Hyderabad,1,Mobile,0,0,3241,3695.9,1,0,319,0,0,0
T0097666,U10742,4344.68,IMPS,21-06-2024 01:20,Delhi,0,Desktop,0,0,1695,3838.83,3,1,990,1,0,0
T0089221,U9888,4367.48,IMPS,03-08-2024 00:42,Bangalore,0,Mobile,0,0,148,3731.81,0,0,794,0,1,0
T0092741,U10237,5603.4,NEFT,11-12-2024 08:43,Chennai,0,Desktop,0,0,120,4327.43,1,0,752,8,0,0
T0007896,U1797,3491.56,UPI,30-10-2024 08:49,Mumbai,0,Mobile,0,0,1967,2819.98,1,0,1259,8,0,0
T0003343,U1346,4510.97,NEFT,05-11-2024 18:09,Mumbai,0,Mobile,0,0,3283,2786.81,2,1,724,18,0,0
T0088924,U9858,3411.55,IMPS,11-05-2024 23:11,Bangalore,0,Mobile,0,0,3382,3482.48,1,0,311,23,1,0
T0078452,U8840,5349.77,UPI,10-11-2024 04:06,Delhi,0,Mobile,0,0,2606,4231.43,17,1,4,4,1,1
T0099505,U10933,3715.93,RTGS,02-12-2024 09:32,Mumbai,0,Mobile,0,0,3462,3655.76,4,1,605,9,0,0
T0047195,U5708,6452.3,UPI,11-12-2024 12:35,Mumbai,0,Mobile,0,0,1156,4367.13,11,0,3,12,0,1
T0072317,U8237,7100.59,NEFT,31-10-2024 03:53,Mumbai,0,Mobile,0,0,2143,6314.43,3,1,737,3,0,0
T0058969,U6890,4075.75,NEFT,26-11-2024 20:15,Delhi,0,Desktop,0,0,1233,5393.88,1,0,1169,20,0,0
T0001456,U1145,5723.85,ATM Withdrawal,14-04-2024 04:01,Kolkata,0,Mobile,0,0,409,5036.06,1,1,1324,4,1,0
T0064994,U7496,429.7847691,NEFT,22-05-2024 07:44,Bangalore,0,Mobile,0,1,1964,5436.22,7,0,398,7,0,1
T0066197,U7615,3793.45,UPI,07-12-2024 21:29,Kolkata,0,Mobile,1,0,1571,3113.05,1,1,840,21,1,0
T0005426,U1548,3032.17,ATM Withdrawal,01-04-2024 21:37,Mumbai,0,Mobile,0,0,616,4140.36,2,0,1393,21,0,0
T0008900,U1895,5466.92,UPI,02-10-2024 04:46,Kolkata,0,Mobile,0,0,689,4560.84,2,3,1169,4,0,0
T0065075,U7506,6112.26,UPI,06-02-2024 08:11,Hyderabad,0,Desktop,0,1,816,4268.84,2,1,772,8,0,0
T0079736,U8959,2115.85,POS,21-10-2024 09:27,Kolkata,0,Mobile,0,0,3305,3081.02,2,1,1226,9,0,0
T0010708,U2076,4295.21,IMPS,17-03-2024 03:25,Kolkata,0,Mobile,0,0,1419,4810.05,2,0,261,3,1,0
T0065329,U7529,4383.16,IMPS,12-03-2024 09:49,Bangalore,0,Mobile,0,0,1997,5288.64,2,0,176,9,0,0
T0093421,U10308,5358.105,POS,30-04-2024 17:15,Hyderabad,1,Tablet,1,1,377,3671.85,5,0,858,17,0,1
T0087812,U9751,2866.33,IMPS,12-05-2024 00:57,Kolkata,0,Mobile,0,0,2209,2041.29,1,1,479,0,1,0
T0012336,U2238,3872.24,UPI,16-12-2024 02:50,Kolkata,0,Desktop,0,0,1072,2707.74,4,1,101,2,0,0
T0001158,U1115,5075.61,UPI,30-01-2024 20:02,Delhi,0,Mobile,0,0,1872,5103.6,2,0,841,20,0,0
T0054330,U6427,4032.59,ATM Withdrawal,05-03-2024 14:42,Hyderabad,0,Mobile,0,1,456,3129.79,2,0,106,14,0,0
T0053234,U6320,5265.94,IMPS,20-06-2024 16:17,Chennai,0,Mobile,0,0,1297,4576.23,2,0,700,16,0,0
T0001693,U1170,2070.09,RTGS,29-03-2024 12:13,Mumbai,0,Mobile,0,0,3532,3293.67,1,0,1437,12,0,0
T0094972,U10466,3106.1,UPI,01-04-2024 17:05,Delhi,0,Desktop,0,0,658,3643.62,0,0,875,17,0,0
T0068372,U7834,5364.12,IMPS,04-06-2024 01:26,Chennai,0,Tablet,0,0,859,4149.55,2,1,964,1,0,0
T0008062,U1812,2663.49,POS,29-08-2024 10:13,Mumbai,0,Mobile,0,0,3280,4109,1,0,197,10,0,0
T0030989,U4108,2734.71,UPI,25-04-2024 23:51,Kolkata,0,Mobile,0,0,2584,2232.51,2,1,123,23,0,0
T0053973,U6393,2510.45,UPI,02-02-2024 18:54,Bangalore,0,Mobile,0,0,256,2017.6,2,2,197,18,0,0
T0096515,U10627,3462.2,NEFT,10-08-2024 21:20,Delhi,0,Mobile,0,0,1938,3086.49,0,0,302,21,1,0
T0085821,U9550,3944.89,UPI,11-03-2024 03:24,Hyderabad,0,Mobile,0,0,290,5765.71,2,0,1423,3,0,0
T0080874,U9075,2608.7,POS,02-02-2024 14:53,Chennai,0,Desktop,0,0,2889,3946.78,2,0,1410,14,0,0
T0071759,U8180,1722.54,RTGS,17-01-2024 20:11,Hyderabad,0,Mobile,0,0,3517,2482.23,1,0,868,20,0,0
T0067239,U7722,1835.69,ATM Withdrawal,19-08-2024 13:57,Bangalore,0,Tablet,0,0,368,1506.43,1,0,136,13,0,0
T0047138,U5701,6346.11,RTGS,21-08-2024 19:51,Chennai,0,Mobile,0,0,3627,6370.07,3,1,667,19,0,0
T0064539,U7450,2990.7,IMPS,29-06-2024 01:27,Bangalore,0,Mobile,0,0,2662,3804.92,2,1,828,1,1,0
T0042887,U5277,4407.87,POS,27-11-2024 15:22,Kolkata,0,Mobile,0,0,1344,4353.22,2,1,875,15,0,0
T0081425,U9127,3454.22,RTGS,23-08-2024 15:41,Chennai,0,Tablet,1,0,103,3447.92,3,0,765,15,0,0
T0038955,U4902,3132.3,IMPS,03-05-2024 20:54,Delhi,1,Mobile,0,0,974,3665.41,2,0,558,20,0,0
T0086841,U9655,3461.48,UPI,17-02-2024 21:17,Hyderabad,0,Mobile,0,0,1677,3226.06,2,1,1075,21,1,0
T0067066,U7703,4781.22,IMPS,03-07-2024 06:38,Kolkata,1,Mobile,0,0,2563,5980.29,4,1,1409,6,0,0
T0062709,U7268,3880.62,UPI,30-08-2024 04:10,Kolkata,0,Desktop,0,0,2839,3595.69,3,0,43,4,0,0
T0010441,U2051,4079.06,UPI,07-01-2024 20:15,Delhi,0,Mobile,1,0,1655,5111.85,5,1,733,20,1,0
T0089522,U9917,4948.62,RTGS,05-05-2024 01:22,Hyderabad,0,Desktop,0,0,2150,4324.29,3,0,976,1,1,0
T0055077,U6503,2925.77,UPI,29-02-2024 13:40,Bangalore,0,Mobile,0,0,2489,4598.82,1,0,828,13,0,0
T0092749,U10237,4186.94,UPI,15-12-2024 02:10,Chennai,0,Desktop,0,0,120,4327.43,3,0,365,2,1,0
T0035964,U4602,3972,RTGS,18-12-2024 16:57,Kolkata,1,Mobile,0,0,1223,3220.24,0,0,1040,16,0,0
T0061469,U7140,2263.57,UPI,21-10-2024 10:54,Kolkata,0,Mobile,0,0,584,3114.62,3,0,813,10,0,0
T0023201,U3334,5521.1,IMPS,04-06-2024 23:43,Delhi,0,Mobile,0,0,1507,4495.29,1,0,1345,23,0,0
T0046549,U5640,4125.47,IMPS,26-02-2024 02:06,Chennai,0,Desktop,0,0,1841,4269.46,1,0,990,2,0,0
T0002517,U1259,485.4751592,RTGS,04-05-2024 10:10,Hyderabad,0,Mobile,0,1,2852,2738.78,9,0,858,10,1,1
T0045785,U5565,1616.47,NEFT,29-01-2024 17:55,Delhi,0,Desktop,0,0,1740,3639.64,4,0,1368,17,0,0
T0089512,U9916,4440.6,UPI,08-05-2024 21:24,Mumbai,0,Mobile,1,0,3105,5627.79,3,0,691,21,0,0
T0049930,U5985,4128.88,RTGS,17-12-2024 21:16,Hyderabad,0,Tablet,1,0,2271,3388.34,4,1,59,21,0,0
T0012298,U2235,3641.44,POS,01-02-2024 03:18,Chennai,0,Mobile,0,0,2447,5484.06,0,1,1177,3,0,0
T0026008,U3610,2992.18,UPI,24-05-2024 06:28,Hyderabad,0,Mobile,0,0,1564,3064.49,1,0,394,6,0,0
T0098850,U10868,2757.82,RTGS,26-10-2024 21:20,Bangalore,0,Mobile,0,0,2142,3545.25,4,1,678,21,1,0
T0039188,U4920,2621.64,IMPS,21-05-2024 06:51,Delhi,0,Mobile,0,0,2572,4308.06,4,1,916,6,0,0
T0077006,U8700,4551.24,NEFT,23-06-2024 05:59,Hyderabad,0,Desktop,1,0,3285,4188.99,4,0,1017,5,1,0
T0010804,U2086,4042.04,UPI,29-08-2024 07:58,Bangalore,0,Desktop,0,0,1634,4678.74,1,1,417,7,0,0
T0065272,U7524,5283,IMPS,22-02-2024 01:55,Mumbai,0,Tablet,0,0,2695,4377.99,0,1,369,1,0,0
T0094418,U10411,4487.31,IMPS,05-09-2024 02:54,Delhi,0,Mobile,0,0,2189,4974.12,4,0,1004,2,0,0
T0050042,U5994,1643.27,ATM Withdrawal,14-11-2024 13:20,Mumbai,0,Desktop,0,0,3067,3852.35,1,0,116,13,0,0
T0001914,U1192,4543.45,ATM Withdrawal,05-09-2024 17:28,Hyderabad,0,Mobile,1,0,1945,3850.04,17,0,4,17,0,1
T0085088,U9478,4292.32,UPI,18-12-2024 07:00,Kolkata,0,Mobile,1,0,521,3356.38,5,0,433,7,0,0
T0032663,U4275,5074.1,IMPS,23-05-2024 11:48,Chennai,0,Mobile,0,0,918,4618.42,0,1,1189,11,0,0
T0028821,U3895,4659.19,IMPS,01-05-2024 21:19,Hyderabad,0,Desktop,0,0,2817,4516.73,1,0,625,21,0,0
T0067448,U7743,3178.55,RTGS,26-08-2024 16:19,Chennai,0,Mobile,0,1,2836,3926.39,0,1,159,16,0,0
T0050370,U6030,3595.34,UPI,22-07-2024 00:10,Kolkata,0,Mobile,0,0,306,4391.94,2,1,564,0,0,0
T0015164,U2519,5899.57,POS,06-06-2024 12:56,Hyderabad,0,Mobile,0,0,1922,5836.49,4,0,690,12,0,0
T0068252,U7821,3070.96,ATM Withdrawal,29-02-2024 16:48,Kolkata,0,Mobile,0,0,543,3740.03,5,1,1201,16,0,0
T0091954,U10161,5296.6,RTGS,20-03-2024 01:43,Delhi,0,Mobile,0,0,1274,4927.47,1,0,947,1,0,0
T0091400,U10107,5267.41,UPI,29-09-2024 10:11,Mumbai,0,Desktop,0,1,1169,5531.85,2,0,383,10,1,0
T0031369,U4147,2133.92,IMPS,10-10-2024 15:53,Kolkata,0,Tablet,0,1,2262,3028.63,1,0,600,15,0,0
T0044797,U5465,5535.9,NEFT,11-12-2024 08:38,Bangalore,0,Mobile,0,0,1546,4192.84,1,0,685,8,0,0
T0041657,U5159,4197.85,UPI,12-11-2024 01:44,Hyderabad,0,Desktop,0,0,343,4273.15,1,0,119,1,0,0
T0039686,U4968,2614.49,NEFT,27-03-2024 16:23,Hyderabad,0,Mobile,0,0,2858,2629.96,16,0,4,16,0,1
T0073343,U8340,4193.42,UPI,06-05-2024 21:10,Bangalore,0,Tablet,0,0,2360,3311.97,0,1,229,21,0,0
T0004748,U1481,5260.03,POS,20-05-2024 07:10,Mumbai,0,Desktop,0,0,3053,4934.33,4,0,1323,7,0,0
T0036414,U4648,3896.3,POS,24-07-2024 16:55,Mumbai,0,Mobile,0,0,2541,3583.29,2,1,265,1,0,1
T0003628,U1372,5349.45,ATM Withdrawal,04-09-2024 16:52,Kolkata,0,Mobile,0,1,2838,4653.27,0,0,796,16,0,0
T0025917,U3601,5275.98,UPI,30-06-2024 16:00,Delhi,0,Mobile,0,0,145,4238.05,0,0,976,16,1,0
T0059001,U6893,4788.29,NEFT,30-06-2024 19:36,Hyderabad,0,Tablet,1,1,1287,4326.61,1,0,970,19,1,0
T0060904,U7085,4337.42,NEFT,11-08-2024 03:38,Kolkata,0,Desktop,0,0,1814,4160.43,2,0,72,2,0,1
T0078994,U8888,4806.67,POS,23-10-2024 23:26,Chennai,0,Desktop,0,0,3375,4107.45,3,0,1357,23,0,0
T0092756,U10238,6711.35,IMPS,25-02-2024 03:22,Delhi,0,Mobile,0,1,2626,6534.44,3,2,912,3,1,0
T0012576,U2262,4324.74,IMPS,27-02-2024 21:50,Bangalore,0,Mobile,0,0,1881,3715.67,1,0,258,21,0,0
T0004342,U1439,7588.965,IMPS,05-05-2024 09:39,Mumbai,1,Tablet,1,1,2313,3851.57,2,0,757,9,1,1
T0082428,U9226,2735.33,POS,29-04-2024 02:01,Chennai,0,Mobile,0,1,1518,2608.74,2,1,27,2,0,0
T0069831,U7986,7769.76,IMPS,20-05-2024 13:46,Chennai,0,Mobile,1,0,709,4549.4,2,0,536,13,0,1
T0000706,U1070,4552.92,UPI,12-11-2024 18:24,Mumbai,0,Mobile,0,0,1084,5195.24,4,0,727,18,0,0
T0027509,U3758,2536.72,ATM Withdrawal,23-07-2024 17:56,Hyderabad,0,Mobile,0,0,2941,2222.79,3,0,68,17,0,0
T0088705,U9837,5276.67,RTGS,20-07-2024 02:17,Bangalore,0,Mobile,0,0,2001,3350.77,1,0,1215,2,1,0
T0030071,U4021,3584.51,UPI,18-06-2024 00:36,Kolkata,0,Desktop,1,1,989,3527.18,0,1,547,0,0,0
T0098208,U10799,3988.88,NEFT,11-12-2024 18:59,Hyderabad,0,Desktop,0,1,1898,3284.83,1,0,895,18,0,0
T0008297,U1834,2227.55,UPI,20-05-2024 06:28,Kolkata,0,Mobile,0,0,1127,3231.15,17,0,2,6,0,1
T0071945,U8200,5906.03,ATM Withdrawal,31-01-2024 23:07,Kolkata,0,Mobile,0,0,2260,5319.31,2,0,986,23,0,0
T0062062,U7201,8457.44,ATM Withdrawal,02-07-2024 23:17,Hyderabad,0,Desktop,0,1,2480,7139.11,3,0,479,23,0,0
T0094499,U10419,5015.03,UPI,16-01-2024 14:30,Mumbai,0,Mobile,0,0,504,4126.24,2,1,1181,14,0,0
T0017822,U2791,1058.02,UPI,23-08-2024 08:02,Mumbai,0,Desktop,0,0,724,2594.27,4,1,19,8,0,0
T0042535,U5242,2581.87,NEFT,28-08-2024 22:45,Hyderabad,0,Mobile,0,0,1495,3386.8,4,1,348,22,0,0
T0064451,U7442,6540.01,POS,21-04-2024 22:24,Bangalore,0,Mobile,0,0,3124,4314.43,2,0,1053,22,1,0
T0009062,U1912,1970.49,UPI,29-01-2024 06:12,Chennai,0,Mobile,0,0,719,2769.52,4,0,309,6,0,0
T0089858,U9948,2413.01,UPI,03-02-2024 22:45,Hyderabad,0,Desktop,0,0,3315,3605.04,4,0,189,22,1,0
T0007368,U1742,1849.82,RTGS,08-09-2024 13:11,Hyderabad,0,Mobile,0,0,2550,4169.33,0,0,1416,13,1,0
T0061604,U7152,4214.31,UPI,31-01-2024 04:04,Chennai,0,Mobile,0,0,2346,4408.13,4,0,462,4,0,0
T0084155,U9392,4353.01,UPI,17-05-2024 21:04,Hyderabad,0,Mobile,0,1,2986,4325.66,2,0,368,21,0,0
T0081511,U9135,4803.04,NEFT,03-06-2024 19:13,Chennai,0,Mobile,0,0,2226,5075.82,15,0,3,19,0,1
T0036704,U4679,3483.22,POS,23-09-2024 11:22,Mumbai,0,Mobile,0,0,2168,2856.87,0,0,720,11,0,0
T0058879,U6880,1703.38,IMPS,05-06-2024 09:05,Hyderabad,0,Mobile,0,0,866,3614.67,3,0,115,9,0,0
T0098126,U10791,6657.91,RTGS,21-07-2024 17:25,Kolkata,1,Mobile,0,0,2370,5086.54,0,0,1258,17,1,0
T0033933,U4404,2406.04,NEFT,10-05-2024 14:07,Mumbai,0,Tablet,0,0,1775,4322.87,0,0,1116,14,0,0
T0017870,U2796,6000.9,RTGS,24-11-2024 03:19,Hyderabad,0,Mobile,0,0,1665,4394.21,2,1,958,3,1,0
T0023667,U3379,7052.16,IMPS,19-06-2024 09:52,Mumbai,1,Desktop,1,1,1339,5203.04,1,0,127,9,0,1
T0045744,U5562,4298.6,RTGS,01-06-2024 23:25,Hyderabad,0,Desktop,0,0,1900,5009.88,1,0,786,2,0,1
T0077160,U8716,4550.39,NEFT,18-09-2024 17:29,Bangalore,1,Mobile,0,0,2031,4292.15,2,0,893,17,0,0
T0078668,U8859,3756.3,UPI,12-07-2024 13:06,Kolkata,0,Mobile,0,0,3590,3245.59,4,0,36,13,0,0
T0040397,U5037,2975.13,RTGS,07-07-2024 16:48,Kolkata,0,Mobile,0,0,502,2525.9,1,1,792,16,1,0
T0099958,U10977,4104.86,UPI,07-04-2024 22:18,Mumbai,0,Mobile,0,1,891,5058.7,5,0,1147,22,1,0
T0051000,U6095,5731.93,UPI,14-01-2024 14:46,Mumbai,0,Mobile,0,0,282,5366.9,2,0,1330,14,1,0
T0009483,U1957,6219.9,NEFT,25-12-2024 15:43,Kolkata,1,Desktop,0,0,1412,4424.41,2,0,360,15,0,0
T0032012,U4211,5897.13,UPI,26-09-2024 10:29,Hyderabad,0,Desktop,0,0,1236,5815.89,1,0,740,10,0,0
T0042988,U5289,3963.29,ATM Withdrawal,02-05-2024 20:31,Chennai,0,Mobile,0,0,3317,4866.64,2,0,213,20,0,0
T0024926,U3509,3238.75,IMPS,21-07-2024 05:58,Hyderabad,0,Desktop,0,0,2212,4158.13,4,0,262,5,1,0
T0086547,U9625,4677.14,IMPS,24-09-2024 08:34,Hyderabad,0,Tablet,0,0,3124,4957.53,5,0,1029,8,0,0
T0074578,U8458,1537.72,UPI,30-04-2024 15:07,Hyderabad,1,Desktop,0,0,3220,3020.39,1,0,163,15,0,0
T0025274,U3541,5392.68,NEFT,18-07-2024 03:08,Mumbai,0,Mobile,0,0,2110,5712.79,1,0,517,3,0,0
T0076674,U8667,4496.6,NEFT,06-12-2024 10:26,Chennai,1,Mobile,0,1,2699,5317.73,3,2,737,10,0,1
T0078824,U8873,4286.63,IMPS,18-02-2024 07:59,Delhi,0,Desktop,0,0,1216,3109.69,2,0,917,7,1,0
T0087867,U9755,3576.46,NEFT,30-12-2024 06:15,Chennai,0,Tablet,0,0,3048,5028.99,0,0,745,1,0,1
T0097247,U10704,3843.75,UPI,13-03-2024 05:02,Delhi,1,Mobile,0,0,2511,4762.58,1,0,1344,5,0,0
T0045629,U5549,2996.42,POS,12-09-2024 13:57,Bangalore,0,Mobile,0,0,2632,3114.13,1,0,1007,13,0,0
T0077331,U8732,2871.71,NEFT,28-07-2024 15:54,Kolkata,0,Mobile,0,0,2469,3010.69,5,0,356,15,1,0
T0064615,U7459,4100.79,IMPS,12-05-2024 02:37,Mumbai,0,Mobile,0,0,1623,4856.87,0,1,1245,2,1,0
T0014991,U2502,4029.8,NEFT,07-11-2024 10:55,Mumbai,0,Mobile,0,0,2544,4068.82,0,0,1232,10,0,0
T0075293,U8534,3747.08,NEFT,18-05-2024 02:06,Mumbai,0,Mobile,0,0,485,4125.2,0,0,365,2,0,1
T0079314,U8916,5104,ATM Withdrawal,16-04-2024 12:16,Bangalore,0,Mobile,0,0,1927,4769.62,1,1,698,12,0,0
T0019783,U2988,3190.73,UPI,07-12-2024 12:35,Kolkata,0,Mobile,0,0,3230,2174.03,2,1,1122,12,1,0
T0023026,U3316,4208.02,IMPS,11-07-2024 19:17,Delhi,0,Mobile,0,0,2713,4336.59,1,0,1116,19,0,0
T0095747,U10550,5041.6,UPI,23-10-2024 05:12,Hyderabad,0,Mobile,0,0,476,5301.33,2,0,399,5,0,0
T0053450,U6342,221.2573922,UPI,12-09-2024 18:32,Bangalore,1,Mobile,0,1,1369,2054.19,7,0,930,18,0,1
T0039152,U4917,1664.9,NEFT,25-02-2024 16:44,Chennai,0,Mobile,0,0,865,2597.56,4,1,474,16,1,0
T0074171,U8419,3831.48,RTGS,19-11-2024 00:27,Mumbai,0,Desktop,0,0,1837,5587.66,1,0,546,0,0,0
T0031414,U4152,6557.99,RTGS,31-05-2024 09:59,Kolkata,0,Desktop,0,1,2457,6058.76,1,0,53,9,0,0
T0068801,U7880,4846.22,UPI,06-05-2024 10:21,Hyderabad,0,Mobile,0,0,1532,4114.15,0,0,527,10,0,0
T0099642,U10945,5629.91,UPI,05-11-2024 03:57,Delhi,0,Tablet,0,0,172,5731.75,3,2,847,3,0,0
T0048589,U5854,4074.49,NEFT,07-10-2024 10:02,Bangalore,0,Desktop,0,0,3038,3890.61,3,1,639,10,0,0
T0099489,U10930,3696.04,ATM Withdrawal,28-08-2024 22:11,Bangalore,0,Mobile,0,0,684,4257.74,4,0,18,22,0,0
T0046632,U5650,2109.26,IMPS,03-10-2024 23:55,Chennai,0,Mobile,0,0,2269,1420.76,2,0,471,23,0,0
T0054839,U6479,5526.63,POS,05-07-2024 16:42,Kolkata,0,Mobile,1,0,2599,5148.28,1,1,60,16,0,0
T0073031,U8307,3642.19,NEFT,14-03-2024 13:04,Kolkata,0,Mobile,0,0,691,2427.02,4,1,861,13,0,0
T0082587,U9243,5629.82,IMPS,20-04-2024 20:22,Delhi,0,Mobile,0,0,2628,5328.47,2,1,351,20,1,0
T0010430,U2049,3710.74,NEFT,29-04-2024 15:00,Hyderabad,0,Desktop,0,0,2335,3138.35,1,0,563,15,0,0
T0072931,U8298,3873.35,UPI,06-05-2024 17:14,Kolkata,0,Mobile,0,0,1246,5023.78,1,0,687,17,0,0
T0053904,U6384,165.5047001,IMPS,28-06-2024 01:51,Bangalore,0,Mobile,0,1,2525,3537.51,6,0,886,1,0,1
T0012816,U2286,3141.13,UPI,11-02-2024 04:57,Chennai,0,Mobile,0,0,2143,4048.7,1,1,791,4,1,0
T0061026,U7097,4263.4,NEFT,09-03-2024 10:31,Hyderabad,0,Desktop,0,0,3642,3687.83,1,0,27,10,1,0
T0088645,U9830,2304.16,IMPS,01-06-2024 03:51,Bangalore,0,Mobile,0,0,1783,2199.03,1,1,1228,3,1,0
T0056802,U6677,4015.3,IMPS,30-05-2024 23:37,Mumbai,0,Mobile,0,0,1360,4665.26,0,0,656,23,0,0
T0070767,U8083,2378.1,IMPS,09-09-2024 03:49,Hyderabad,0,Desktop,1,0,163,3163.92,0,0,558,3,0,0
T0084664,U9441,5805.17,IMPS,04-01-2024 23:28,Mumbai,0,Mobile,0,0,2802,4970.45,1,0,996,23,0,0
T0055184,U6513,4460.58,NEFT,12-05-2024 06:29,Chennai,0,Tablet,0,0,1612,4596.52,0,0,783,6,1,0
T0089551,U9920,4118.19,UPI,08-11-2024 06:12,Chennai,0,Desktop,0,0,3133,3639.93,0,1,1153,6,0,0
T0097894,U10765,4910.22,UPI,24-09-2024 03:58,Delhi,0,Mobile,0,0,2345,4077.8,0,0,1090,3,0,0
T0093747,U10340,3883,IMPS,16-10-2024 06:47,Delhi,0,Mobile,0,0,789,3670.17,7,0,111,6,0,0
T0070067,U8011,2231.77,UPI,23-05-2024 07:57,Chennai,0,Desktop,0,0,509,3102.75,2,0,191,7,0,0
T0011085,U2113,3954.83,NEFT,17-04-2024 22:26,Bangalore,0,Tablet,0,0,3147,3826.02,2,0,1405,22,0,0
T0097205,U10701,5101.97,POS,25-09-2024 06:19,Hyderabad,0,Desktop,0,0,1401,5062.76,3,0,619,6,0,0
T0037905,U4799,4928.28,ATM Withdrawal,12-08-2024 14:34,Kolkata,0,Mobile,0,0,992,4897.02,1,1,1288,14,0,0
T0067096,U7706,5106.68,UPI,13-06-2024 03:12,Mumbai,0,Mobile,0,0,3381,2858.91,3,1,93,3,0,0
T0030484,U4060,4476.7,POS,12-09-2024 21:55,Delhi,0,Mobile,0,0,3356,4143.39,6,0,998,21,0,0
T0068451,U7843,3687.68,NEFT,14-01-2024 18:55,Hyderabad,0,Desktop,1,0,2555,3948.85,1,1,292,18,1,0
T0075600,U8563,5139.49,UPI,26-10-2024 19:19,Delhi,0,Tablet,1,0,2001,5118.89,1,1,445,19,1,0
